# delz, RspecovRlambda, pmem
0.015793 1.08133 0.0853591
-0.00199699 1.03785 0.250617
-0.00396419 0.874408 0.760651
-0.0022671 0.487456 0.950561
-0.00421599 0.707602 0.712788
-0.00397015 0.63676 0.925609
-0.00669444 0.892378 0.455532
-0.0062421 0.713077 0.926213
-0.00502171 0.874206 0.470113
-0.0125089 0.872748 0.718279
-0.00635495 0.876934 0.607636
0.000997722 0.59249 0.885936
0.000114143 0.642163 0.808564
-0.00145169 0.763341 0.903908
-9.18284e-05 0.829361 0.834075
-0.0526635 0.964487 0.0464723
0.00198263 0.995273 0.018935
-0.00515758 0.890649 0.116283
-0.000117086 0.888663 0.642117
-0.00796416 0.83481 0.791056
0.0584565 0.99025 0.0553773
-0.000260159 0.864506 0.781992
0.0231458 0.793711 0.186162
-0.00135005 0.211716 0.987097
0.000506572 0.0933729 0.993929
-0.0030539 0.148457 0.988651
-0.00299984 0.247232 0.985679
-0.00410065 0.152477 0.990234
-0.000688963 0.0990887 0.99428
-0.00705601 0.24726 0.772921
0 0 1
-0.00428069 0.0571848 0.990847
-0.000862978 0.0203017 0.98873
0.0605529 0.165622 0.89446
-0.000460647 0.287803 0.970018
-0.00638717 0.353338 0.97219
-0.000211939 0.463105 0.9585
-0.00440134 0.389755 0.95854
-0.00500003 0.426312 0.965578
-0.00553462 0.638746 0.935141
-0.00407777 0.811084 0.880928
-0.00385913 0.748634 0.873479
0.00232047 0.678262 0.928339
-0.00081338 0.78589 0.878284
0.00340832 0.169393 0.918313
-0.00247146 0.203671 0.988091
0.00164051 0.21001 0.975142
-0.00346296 0.354913 0.975858
0.000344969 0.167075 0.987101
-0.00113885 0.276756 0.98064
0.0015974 0.798819 0.765659
6.02528e-05 0.648265 0.158472
-0.0025271 0.764311 0.878844
-0.00621571 0.595739 0.9072
-0.000299022 0.305198 0.950865
0.0202856 0.925778 0.412612
0.0229484 0.693189 0.866366
-0.00152467 0.91324 0.543239
-0.000325404 1.02307 0.0531089
-0.00409614 0.72544 0.916789
-0.000318572 0.680663 0.472582
-0.00548351 0.622285 0.918702
-0.00205103 0.964219 0.275997
0.00422531 0.109077 0.988102
-0.00171213 0.0914409 0.994594
0.00154869 0.0489463 0.9866
0 0 1
0.109257 0.175393 0.924456
-0.000482604 0.638755 0.966061
0.000172742 0.787878 0.893179
0.000456169 0.897748 0.687002
-0.00241301 0.687556 0.933646
-0.00163838 0.282195 0.974363
-0.000603117 0.944803 0.392934
0.00360321 0.815103 0.374121
0.00482626 0.910259 0.633255
0.0120365 1.02523 0.0171022
-0.00384028 0.523279 0.882984
1.45063e-05 0.610235 0.766408
-0.00441451 0.375475 0.959577
-0.000961997 0.167465 0.952566
0 0 1
-0.000812367 0.998744 0.443025
0.000275776 1.02318 0.27732
-0.00379288 0.989424 0.509606
-0.00379167 1.01903 0.314701
-0.00530715 0.620204 0.716301
0.00118661 0.549246 0.927437
0.00100202 0.8778 0.861978
-0.0020311 0.30909 0.975529
0.00307512 0.303126 0.975644
-0.00660736 0.509558 0.928004
-0.00162727 0.598913 0.886742
-0.000408024 0.797551 0.629105
-0.00497392 0.973131 0.0346691
0.00276106 1.02955 0.125554
-0.00251792 0.578059 0.939697
-0.000355951 0.434031 0.971196
0.000860021 0.446651 0.972031
0.00121693 0.28415 0.970207
0.00193527 0.386396 0.542552
-0.0241993 0.0868779 0.993907
0.00267018 0.213588 0.973716
0.000789642 0.307359 0.961353
0.00149742 0.426125 0.973472
0.0040076 0.65324 0.92336
-0.000585556 0.868848 0.87515
-0.00522907 1.02537 0.214167
-0.00229751 0.927994 0.729516
0.00134477 0.750828 0.895293
0.00402939 0.770493 0.905453
-0.00118347 0.9491 0.201272
-0.00384545 0.666265 0.137702
0.00559545 1.00945 0.401482
0.00197881 0.903146 0.825752
-0.000544578 0.802654 0.873437
0.00536343 0.725126 0.850324
0.00200119 0.571529 0.948522
0.000145704 0.820741 0.918049
-0.000685528 0.913175 0.275174
-0.000290781 1.10229 0.0338877
0.00539817 0.535638 0.949699
-0.000697643 0.348263 0.884003
0.00152646 0.676573 0.927234
-0.00197879 0.653796 0.933373
0.00308848 0.674789 0.925365
0.0335459 0.604698 0.610701
0.000225268 0.914754 0.813354
-0.00283957 0.593212 0.921436
-0.00019756 0.272883 0.60305
0.00211857 0.353198 0.963403
-0.00083787 0.488124 0.716608
0.00403152 0.498315 0.949534
0.00309613 0.435793 0.966438
0.00312757 0.237225 0.981533
0.0001297 0.577194 0.938038
0.00281604 0.301604 0.974123
-0.00372835 0.316687 0.977117
-0.00220998 0.10765 0.992301
0.00127672 0.246991 0.973346
0.000258572 0.173494 0.853391
0.000919826 0.509065 0.926797
0.00336567 0.191601 0.923771
0.000652403 0.163707 0.988014
0 0 1
0.00241698 0.693726 0.925528
-0.00321433 0.639564 0.928259
0.00627268 0.234375 0.981951
0.00120748 0.290644 0.979454
0.002167 0.50499 0.973419
0.00360475 0.388592 0.964922
-0.000634275 0.481824 0.956753
0.00183075 0.499356 0.947038
0.0272801 1.12047 0.0106811
-0.0026543 0.710109 0.914026
-0.00492924 0.8494 0.90387
0.0758313 0.692755 0.032155
-0.00452768 0.670365 0.922858
-0.00298047 1.07242 0.14332
-0.00151636 1.07439 0.132859
-0.000509076 0.978594 0.622359
-0.00335788 0.547235 0.41522
0.000497587 0.485969 0.950249
0.00381704 0.16021 0.990086
-0.00388747 0.410907 0.961077
0.0185305 0.750976 0.908749
-0.00245424 0.62492 0
-0.00223227 0.619129 0.0949885
-0.00249595 0.531273 0.9548
0.000832856 0.475587 0.945088
-0.00199898 1.0583 0.210547
-0.00364595 0.900517 0.891685
0 0 1
-0.00173675 0.112766 0.802517
-0.00203482 0.116511 0.871687
-0.00620361 0.569793 0.949519
-0.00589612 0.808216 0.899832
-0.00447831 0.65704 0.918433
0.00225988 0.73226 0.932729
0.00163651 0.285499 0.978458
0.0351043 0.176824 0.978008
-0.00682693 0.202403 0.987911
-0.0011393 0.344075 0.972304
-0.00624374 0.502521 0.948724
-0.00245237 0.732013 0.929792
0.000915304 0.532338 0.871207
-0.000654139 0.45419 0.858019
0.00174475 0.120994 0.983571
0.0374983 0.273032 0.846864
-0.00530469 0.38695 0.18075
0.00136491 0.730671 0.911669
-0.000609368 0.914989 0.666822
-0.000546575 0.823977 0.0656066
0.000656262 0.550685 0.864766
0.00219327 0.768525 0.0576226
0 0 1
0.00357675 0.092249 0.837068
0.00431762 0.210873 0.987091
-0.00261879 0.316295 0.851219
0.00298851 0.499435 0.955756
-0.00413181 0.8912 0.820321
0.000474609 1.09738 0.0140658
0.000232287 1.10303 0.013052
0.00113259 0.993639 0.375495
-0.00207614 0.505197 0.950356
-0.00246464 0.72836 0.902006
0.000594825 0.511201 0.803285
-0.000141159 0.561578 0.924557
-0.00297557 1.01885 0.200174
-0.043777 0.82178 0.237415
-0.0438128 0.288618 0.187637
0 0 1
0.00159448 0.376047 0.970877
0.00213228 0.169225 0.983925
-0.00303866 0.281242 0.937162
-0.00223406 0.249481 0.983182
-0.00101211 1.09091 0.0130015
-3.41311e-05 0.701311 0.930648
0.0471609 0.760268 0.518684
0.00487683 0.313492 0.934779
-0.000256367 0.169148 0.991105
-0.00173032 0.271617 0.975141
-0.00421601 0.628374 0.910042
0.000577077 0.950819 0.454143
-0.0318913 0.618551 0.579935
0.000368267 0.715005 0.882017
-0.000461705 1.06517 0.026514
0.000239201 0.962093 0.504942
-0.00378957 1.08333 0.0176481
0.00126559 0.945365 0.399755
-0.00250786 0.494761 0.959121
0.00126931 0.421999 0.867266
0.00326174 0.56437 0.944779
-0.000986539 0.886979 0.563049
0.00281227 0.67645 0.923122
0.00201098 0.884856 0.830432
0.00219203 0.736011 0.085646
-0.000595741 0.602409 0.939785
0.0242982 0.9275 0.320144
0.00214646 0.93836 0.133132
-0.00155146 0.418467 0.825981
-0.00354829 0.334559 0.896155
0.00187943 0.383719 0.861519
-0.000616781 0.495696 0.888268
0.00294717 0.556588 0.9133
0.00138315 0.588321 0.935385
0.00321306 0.682418 0.906446
-0.00262868 0.950927 0.230008
0.00193777 0.944911 0.280724
-0.0432117 0.879057 0.342786
-0.00377228 0.907709 0.560515
0.055858 0.786624 0.0480468
-0.00062412 1.00393 0.0614581
0.00532839 0.159868 0.991421
0.00316016 0.208099 0.961838
0.00133756 0.287972 0.966105
0.00191412 0.675149 0.845705
0.00478752 0.508497 0.958521
0.00528225 0.453047 0.914466
0.041059 0.512663 0.921232
0.00559173 0.371124 0.180517
0.00132492 0.287294 0.977267
-0.0059642 0.235311 0.979477
0.0012788 0.134586 0.991035
0.00270823 0.181127 0.979181
0 0 1
7.9222e-05 0.163177 0.956842
-0.00427745 0.175045 0.991611
0.00324786 0.191616 0.988328
-0.000271209 0.522091 0.942196
-0.000951454 0.454441 0.960917
-0.00232655 0.27823 0.960808
0.00290469 0.507199 0.954935
0.02531 0.393172 0.112262
0.0323794 0.936486 0.049842
-0.000599653 0.817255 0.760217
0.00340479 0.921825 0.745736
0.000885502 0.679412 0.932042
-0.000656232 0.698689 0.935308
-0.00305627 0.56448 0.949054
7.33659e-05 0.744346 0.858424
0.000756308 0.835134 0.83626
0.000834994 0.95682 0.567217
0.000148043 0.192613 0.986064
0.00171982 0.582589 0.945198
-0.00304084 0.116863 0.984693
0 0 1
-0.00299332 0.450527 0.941637
0.000811815 0.217895 0.976744
0.00104227 0.903418 0.814799
0.00363732 0.549843 0.9265
0.00423258 0.482659 0.100922
-0.00139386 0.525558 0.953014
-0.000181407 0.918401 0.616354
0.00065732 0.671239 0.912665
0.000432663 0.644015 0.215198
0.0281216 0.8762 0.737767
0.0265582 1.00284 0.148422
0.00210629 0.795186 0.891774
0.00493169 0.796162 0.924947
0.00122665 0.209581 0.825899
-0.000885211 0.259534 0.672214
0.00146678 0.27255 0.967697
-0.00178994 0.365919 0.928155
-0.000580326 0.68754 0.871479
0.00145124 0.588172 0.622541
-0.00192222 0.404513 0.893239
0.00303086 0.343688 0.875278
-0.00390608 0.306767 0.937163
0.000830285 0.33709 0.935371
0.000654921 0.481233 0.949281
0.000988513 0.117127 0.993297
0 0 1
-0.00667218 0.0823913 0.945243
0.00143118 0.0592342 0.924444
-0.000919327 0.142482 0.976168
0.00181743 0.171508 0.989832
0.00578117 0.295022 0.918785
0.00328504 0.40072 0.0751911
-0.00348136 0.251576 0.980189
0.00367553 0.185582 0.983952
-0.00427773 0.438351 0.964399
0.000802517 0.489391 0.952867
-0.00396235 0.496325 0.786121
0.00368507 0.515712 0.772193
0.00268927 0.636505 0.847618
-0.00183027 0.659536 0.922754
-0.000544541 0.813641 0.868053
0.00238107 0.750971 0.558142
0.000800744 0.898085 0.321877
-0.00173275 1.03546 0.153983
0.0744932 0.93031 0.730911
0.00225958 1.02842 0.218173
0.0549963 1.10297 0.011428
-0.000348717 0.740529 0.825004
-0.00142568 0.690616 0.930087
0.000695467 0.710205 0.918594
-0.00325119 0.554296 0.942976
-0.00143051 0.522218 0.942145
0.00151997 0.49748 0.951227
-0.00310128 0.965493 0.342362
0.000162743 0.724291 0.905258
-0.00151791 0.744097 0.179756
-0.00623146 0.686867 0.934607
-0.00610074 1.08751 0.060347
-0.00414031 0.635669 0.912966
-0.00362957 0.60169 0.92862
0.000503354 0.307447 0.978816
0.000114419 0.33948 0.946892
-0.00261272 0.474906 0.957939
-0.00265478 0.143996 0
-0.00195485 0.113485 0.982635
0.000406057 0.449881 0.948539
0.00116938 0.233535 0.985818
0.00388864 0.37404 0.923687
-0.00526267 0.961462 0.0225218
0.0020812 0.597241 0.91223
0.00377663 0.511326 0.863985
-0.0026653 0.319329 0.923277
0 0 1
-0.00274394 0.0619198 0.988896
0.00126342 0.294022 0.982799
0.00427525 0.168831 0.985041
-0.00184464 0.207763 0.981198
0.00406835 0.151503 0.985506
-0.000236876 0.211218 0.932075
-0.0156595 0.585008 0.24561
-0.000620551 0.915497 0.735227
0.00213774 0.559443 0.870263
-0.00230794 0.799341 0.924951
-0.000880077 0.75272 0.755187
0.00205423 0.87534 0.8273
-0.00169888 0.790662 0.822726
0.000824623 0.743149 0.954439
-0.00190274 0.51579 0.939703
0.00353142 0.487151 0.955009
0.00298289 0.365817 0.968333
-0.00207587 0.672831 0.807087
7.05495e-05 0.443237 0.92029
-0.00322584 0.418425 0.962775
0.00144699 0.299158 0.930979
0.00613306 0.211931 0.986649
-0.000492692 0.2821 0.930688
-0.00266967 0.12974 0.889591
0 0 1
0.00133605 0.122939 0.988918
-0.000160664 0.212565 0.983007
0.0423793 0.316658 0.612951
0.00292914 0.913188 0.739489
0.0420671 0.736836 0.846256
0.00049983 0.672653 0.912657
0.00363562 0.519373 0.955592
0.00499085 0.560532 0.950073
0.00320171 0.688241 0.919097
0.00311697 0.638574 0.898774
0.00685088 0.759141 0.91044
0.00457573 0.923224 0.466047
0.00225168 0.908779 0.54166
0.00329869 0.912752 0.573027
0.00498431 0.810084 0.879954
0.00321533 1.01371 0.0311392
-0.00219715 0.90687 0.530433
0.00165521 0.91992 0.522874
0.00496107 0.413944 0.838308
0.00310983 0.395688 0.28456
-0.0014744 0.139366 0.989103
-0.000998341 0.125064 0.987626
0 0 1
0.00172359 0.0390948 0.991735
0.00549904 0.358259 0.958144
0.00356255 0.291509 0.966947
0.00231682 0.763529 0.903706
0.00420284 0.609693 0.817159
0.000943862 0.220491 0.982999
0.00301614 0.965721 0.15874
-0.000794746 0.494483 0.949632
0.00241522 0.642337 0.781696
0.00088647 0.6235 0.915031
0.00112964 0.886049 0.667393
3.15234e-05 0.729135 0.529491
0.0514734 0.657289 0.690557
0.000484638 0.808865 0.851545
0.000856765 1.00781 0.316331
0.00107618 1.06951 0.0628628
-0.00211864 1.05261 0.0728211
-0.00167464 0.796046 0.868673
-0.00196273 0.999238 0.295974
0.00407888 0.968745 0.506976
-0.00916432 0.871648 0.872026
0.00417285 1.05165 0.126263
0.00555643 1.04779 0.140137
-0.00125504 0.536829 0.931549
-0.00235754 0.652318 0.906172
0.000665143 0.351633 0.978854
-0.00549027 0.396016 0.954589
-0.00281091 0.250844 0.928195
-0.00339337 0.317232 0.963804
-0.00274637 0.301468 0.972292
0.00515906 0.462784 0.935069
-0.037632 0.629924 0.21148
-0.00263597 0.189001 0.988193
0.000477679 0.311608 0.975651
0.00338557 0.619943 0.92592
-0.00015866 0.474316 0.955239
-0.00288408 0.899984 0.827538
-0.00142665 0.142698 0.95599
0.00223661 0.0942991 0.988514
0.00140878 0.184838 0.985674
0.000183158 0.120741 0.834952
-1.6205e-05 0 1
-0.000478275 0.100498 0.769543
0.000565268 1.11837 0.0109466
0.00198323 0.839919 0.207104
-0.0221561 0.983457 0.219131
-0.0203173 0.387785 0.291622
-0.00199675 0.89203 0.911608
-0.00509488 0.608794 0.951492
-0.00479268 0.588506 0.538952
-0.00327874 0.898068 0.745515
-0.00419587 0.87221 0.563885
-0.0041414 1.19553 0.011462
0.00113127 1.10946 0.178824
-0.00190179 0.694642 0.932491
-0.0300846 0.744729 0.91965
-0.00286178 0.439372 0.724199
-0.00560602 0.297342 0.977462
0.00271275 0.118958 0.943052
-0.0012742 0.105635 0.993096
-0.00676343 0.165767 0.956002
0.009922 0.459345 0.967208
-0.00380328 0.445742 0.94391
-0.000934787 0.109608 0.992537
0 0 1
-0.00363278 0.404853 0.899822
-0.0051514 0.0915283 0.989937
-0.00428753 0.196024 0.975813
-0.00795738 0.283467 0.913644
0.00310795 0.352609 0.975616
0.000116535 0.621889 0.916871
-0.00366946 0.769878 0.816053
-0.00529744 1.07785 0.360802
6.19367e-05 0.606553 0.898472
0.00113033 0.532206 0.944447
-0.013209 0.844605 0.517191
-0.0447319 0.666119 0.352789
0.0314271 0.527625 0.937562
0.000930808 0.557426 0.862353
-0.00143471 0.503959 0.743832
0.03276 0.594581 0.916807
-0.000839673 0.651032 0.0466858
0.032012 0.584373 0.83848
0.000994734 0.227547 0.87218
-0.000827819 0.0977821 0.994543
0.000825599 0.150413 0.977518
-0.00209094 0.0324247 0.99102
0 0 1
-0.000720844 0.156855 0.989333
0.00206096 0.589572 0.446121
0.000945449 0.316793 0.905527
-0.0019173 0.413476 0.954845
-0.00472321 0.893624 0.364778
-0.00274555 0.613165 0.892722
-0.00291435 0.577961 0.886848
0.000702098 0.587554 0.87661
-0.000416987 0.504986 0.938104
-0.00312283 0.468825 0.95841
-0.00262805 0.41072 0.961547
-0.00221104 0.785142 0.712184
-0.00122983 0.166062 0.987193
-0.00256855 0.144106 0.81463
-0.0459085 0.626242 0.475916
-0.0600967 0.613844 0.126958
-0.000425257 0.300489 0.976318
0.0909261 0.976941 0.111106
0.0399513 0.499432 0.954718
0.00152855 0.533623 0.94935
-0.000752643 0.408404 0.972109
-0.00023441 0.386244 0.95947
0.0399968 0.603365 0.902964
-0.00181418 0.934385 0.122677
0.00118676 0.416634 0.953409
-0.00350507 0.360192 0.963042
-0.000968911 0.536432 0.94345
-0.00137192 0.500626 0.946379
0.00139796 0.206699 0.985765
-0.00264509 0.17049 0.988694
-0.000288777 0.265305 0.643466
0.00420181 0.0971593 0.991537
0 0 1
0.00166497 0.469323 0.96042
-0.00108681 0.762979 0.0762519
-0.00417218 0.622651 0.666128
-0.00331817 0.311271 0.966734
0 0 1
-0.00243931 0.0757329 0.991203
0.00332044 0.0869106 0.991499
0.000343248 0.0890023 0.863543
0.00197625 0.211692 0.98272
-0.000739433 0.223359 0.971171
0.00165586 0.34887 0.543199
-0.0610105 0.638793 0.271859
-0.00166821 0.215435 0.65924
-0.000857107 0.491709 0.951066
0.00185961 0.601634 0.699083
0.00188468 0.539766 0.855734
0.00155682 0.736709 0.892611
0.00179199 0.516015 0.119345
0.0129244 0.573869 0.90115
-0.0622655 0.827127 0.0856155
-0.0629882 0.618485 0.680328
-0.000196226 1.08112 0.0106137
-0.000685811 0.984982 0.0113224
0.0195005 0.775602 0.849126
0.0189182 0.818773 0.428458
-0.00192823 0.38393 0.963365
-0.0010865 0.381623 0.968764
0.0134909 0.485674 0.0524798
-0.00389178 0.230577 0.983592
0.00263511 0.596113 0.307523
0.0190052 0.861693 0.647949
-0.00081034 0.433317 0.969719
-0.00415299 0.417211 0.95479
-0.00545216 0.584394 0.927048
-0.0023741 0.506799 0.943479
-0.00193819 0.905749 0.789012
-0.000519648 0.653938 0.570131
-0.00328818 1.06649 0.11216
0.0535573 1.01054 0.0112546
-0.00537191 0.814717 0.858708
0.0355309 0.300004 0.92146
0.00177594 0.186538 0.981386
-0.000770792 0.16029 0.96986
-0.00365577 0.0947721 0.990261
0 0 1
-0.0044406 0.0582795 0.971734
-0.00296035 0.492238 0.939174
-0.00135671 0.598129 0.916751
0.00244306 0.359977 0.966716
-0.0028552 0.465657 0.954365
-0.00330167 0.326106 0.976656
-0.00475358 0.200057 0.983504
-0.00150321 0.15496 0.985065
-0.00391313 0.127552 0.978439
-4.19915e-05 0.173262 0.986686
-0.00199736 0.152397 0.992528
-0.00353321 0.490583 0.938103
0.00602141 0.949157 0.703948
-0.0021819 0.74806 0.861881
-0.000174746 0.828658 0.0409717
0.0105077 0.848764 0.862326
-0.00477792 0.136843 0.978277
-0.0034297 0.161322 0.966277
-0.000837781 0.305653 0.944708
-0.00537707 0.369416 0.0260473
-0.00741421 0.434708 0.905553
-0.00284557 0.529234 0.939723
0.0552081 0.593111 0.130793
0.000304937 0.506504 0.931495
-0.00178121 0.122509 0.992242
-0.00579254 0.165617 0.894349
-0.00213791 0.239114 0.967013
0.00101192 0.221077 0.978612
-0.00588094 0.183996 0.984617
-0.00280502 0.865444 0.859399
-0.00579518 1.00354 0.453281
-0.00246255 0.63022 0.89901
-0.00513102 0.767429 0.885481
0.00126594 0.793039 0.921611
-0.0189647 0.895873 0.799135
-0.00143551 0.665981 0.93782
-0.0376437 0.134397 0.984942
0.00435056 0.239973 0.424829
-0.0110544 0.267927 0.979567
0.00136676 0.563638 0.926163
0.000367105 0.726353 0.909805
0.00618777 0.739627 0.866222
-0.000832655 0.870005 0.39559
1.7263e-05 0.864254 0.890159
-0.011287 0.744994 0.218998
0 0 1
0.00237202 0.443854 0.111989
-0.00265959 0.130264 0.927697
-0.0494208 0.851865 0.814344
0.00693916 1.05161 0.350831
-0.0027039 0.864306 0.799436
-0.0369437 0.76592 0.556574
-2.75522e-05 0.488946 0.768923
-0.0364275 0.210611 0.984719
-0.00191638 0.837745 0.750279
-0.00416112 0.336011 0.973457
-0.0438692 0.491764 0.687111
-0.0354557 0.32367 0.954858
0.0187102 0.592513 0.935056
0.0179457 0.611056 0.777064
0.0176295 0.708189 0.866525
0.00251595 0.915651 0.585199
-0.000360519 1.75856 0
0.00187443 1.32715 0
0.000692822 1.08775 0.0449817
-0.0221449 0.522803 0.903078
0.0161164 0.958033 0.399553
0.0161413 0.98768 0.451357
-4.28781e-05 0.227444 0.96349
0.00445499 0.277321 0.956186
0.090964 0.865471 0.0356496
0.0146161 0.76038 0.922147
0 0 1
0.0151195 0.590399 0.940253
-0.0219609 0.436225 0.958436
0.0162648 0.62815 0.872516
-0.0163453 0.594399 0.18809
-0.00420671 0.461479 0.892501
0.0686637 0.379977 0.155782
-0.00406366 0.625048 0.632826
-0.00391647 0.626471 0.510686
0.0506001 0.643646 0.529118
-0.00447479 0.558034 0.420086
0.0463597 0.703206 0.0770327
0.0496645 0.559134 0.74748
-0.0113151 0.35734 0.860383
-0.0127944 0.250432 0.917391
-0.0128302 0.375319 0.363822
-0.0157695 0.277249 0.947299
-0.0152381 0.308385 0.900153
-0.0034726 0.529314 0.774062
-0.00559126 0.571517 0.319513
-0.00290829 0.478513 0.89264
0.0502183 0.169234 0.980337
-0.00561143 0.337044 0.939365
-0.0162854 0.241033 0.845091
-0.00454095 0.341577 0
0.0479116 0.28577 0.95144
-0.00523013 0.289317 0.964421
0.0514607 0.563603 0.885723
0.092265 0.61603 0.733376
-0.013185 0.43541 0.484599
-0.0169986 0.162051 0.623745
0.0493915 0.476676 0.903402
0 0 1
0.0516124 0.0349017 0.975215
-0.0115539 0.144774 0.977667
-0.0151278 0.355672 0.839287
-0.0143285 0.328138 0.897623
-0.0144949 0.232874 0.967864
-0.0175778 0.207446 0.399907
-0.0142917 0.185169 0.950823
-0.00657464 0.0843217 0.991248
0.0495675 0.729297 0.014876
-0.0162292 0.478865 0.0507081
-0.0026316 0.594927 0.015956
0.0490998 0.591569 0.809295
-0.015935 0.593844 0.109506
0.0481298 0.653042 0.430078
0.0529215 0.624992 0.0110547
0.0523322 0.300341 0.957047
0.0497111 0.27103 0.628786
0.0507745 0.326229 0.808862
0.0516286 0.592002 0.813419
0.0463769 0.511612 0.915107
0.0515497 0.401925 0.586426
0.0488609 0.34528 0.931321
0.0516021 0.59012 0.85143
-0.00371965 0.547175 0.432574
0.0481903 0.411383 0.911063
0.051141 0.504791 0.817561
0.0501185 0.658097 0.28212
0.0511772 0.624593 0.65319
0.0586757 0.90875 0.255653
-0.00063847 0.543914 0.90609
-0.00124386 0.674279 0.895755
0.0230663 0.409257 0.856831
-0.00380681 0.586865 0.890809
-0.00289398 0.291857 0.96857
-0.000932135 0.0787953 0.99357
0 0 1
0.00129653 0.0185045 0.857898
0.0191197 0.131132 0.964829
-0.00124973 0.259789 0.976495
0.00203246 0.285119 0.967681
0.00323111 0.35738 0.935474
